"EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","PERSON_ID","PERSON_NUMBER","BLOOD_TYPE","CORRESPONDENCE_LANGUAGE","START_DATE","DATE_OF_BIRTH","DATE_OF_DEATH","COUNTRY_OF_BIRTH","REGION_OF_BIRTH","TOWN_OF_BIRTH","SOURCESYSTEMOWNER","SOURCESYSTEMID","ACTIONCODE","REASONCODE","PERSONDUPLICATECHECK","RETIREMENTDATE"
"03-03-2001","31-12-4712",3204,"293",,,"01-10-1999","22-02-1969",,,,,,,,,,
"03-03-1999","31-12-4712",3657,"351",,,"03-03-1999","24-10-1960",,,,,,,,,,
"03-02-2011","31-12-4712",28820,"406",,,"13-09-2005","12-12-1966",,,,,,,,,,
"03-02-2010","31-12-4712",28805,"391",,,"30-06-2004","28-02-1949",,,,,,,,,,
"03-02-2009","31-12-4712",28829,"415",,,"03-02-2009","12-12-1966",,,,,,,,,,
"03-02-2009","31-12-4712",28106,"287",,,"13-09-2003","12-12-1966",,,,,,,,,,
"03-02-2009","31-12-4712",28197,"333",,,"13-09-2003","12-12-1966",,,,,,,,,,
"03-02-2008","31-12-4712",28893,"378",,,"13-09-2002","12-12-1966",,,,,,,,,,
"03-02-2008","31-12-4712",28182,"318",,,"30-06-2002","28-02-1949",,,,,,,,,,
"03-02-2008","31-12-4712",28091,"272",,,"30-06-2002","28-02-1949",,,,,,,,,,
"03-02-2007","31-12-4712",28169,"350",,,"30-06-2002","28-02-1949",,,,,,,,,,
"03-02-2007","31-12-4712",28115,"296",,,"03-02-2007","12-12-1966",,,,,,,,,,
"03-02-2007","31-12-4712",28206,"342",,,"03-02-2007","12-12-1966",,,,,,,,,,
"03-02-2007","31-12-4712",28878,"363",,,"30-06-2001","28-02-1949",,,,,,,,,,
"03-02-2006","31-12-4712",23408,"186",,,"13-09-2000","12-12-1966",,,,,,,,,,
"03-02-2006","31-12-4712",15951,"228",,,"13-09-2000","12-12-1966",,,,,,,,,,
"03-02-2006","31-12-4712",28902,"387",,,"03-02-2006","12-12-1966",,,,,,,,,,
"03-02-2006","31-12-4712",28956,"441",,,"30-06-2001","28-02-1949",,,,,,,,,,
"03-02-2005","31-12-4712",15936,"213",,,"30-06-1999","28-02-1949",,,,,,,,,,
"03-02-2005","31-12-4712",23393,"171",,,"30-06-1999","28-02-1949",,,,,,,,,,
"03-02-2004","31-12-4712",23417,"195",,,"03-02-2004","12-12-1966",,,,,,,,,,
"03-02-2004","31-12-4712",23471,"249",,,"30-06-1999","28-02-1949",,,,,,,,,,
"03-02-2004","31-12-4712",15960,"237",,,"03-02-2004","12-12-1966",,,,,,,,,,
"03-02-2003","31-12-4712",14026,"83",,,"03-02-2003","04-04-1962",,,,,,,,,,
"03-02-2002","31-12-4712",7423,"877",,,"01-01-2000","15-02-1971",,,,,,,,,,
"03-02-2002","31-12-4712",5077,"229-41-8128",,,"01-10-1998","09-03-1970",,,,,,,,,,
"03-02-2002","31-12-4712",4921,"240-27-6343",,,"01-01-1990","18-01-1963",,,,,,,,,,
"03-02-2002","31-12-4712",5076,"203-10-2040",,,"01-10-1998","10-04-1970",,,,,,,,,,
"03-02-2002","31-12-4712",4927,"252-76-3920",,,"01-01-1990","23-06-1955",,,,,,,,,,
"03-02-2002","31-12-4712",4931,"248-38-4922",,,"01-01-1990","23-03-1971",,,,,,,,,,
"03-02-2002","31-12-4712",5084,"262-22-3443",,,"01-01-1997","01-01-1971",,,,,,,,,,
"03-02-2002","31-12-4712",4913,"293-01-6543",,,"01-01-1990","30-03-1960",,,,,,,,,,
"03-02-2002","31-12-4712",4930,"309-48-2929",,,"01-01-1990","27-09-1949",,,,,,,,,,
"03-02-2002","31-12-4712",4932,"402-09-2244",,,"01-01-1990","24-06-1961",,,,,,,,,,
"03-02-2002","31-12-4712",4843,"201-99-8765",,,"01-01-1990","09-05-1964",,,,,,,,,,
"03-02-2002","31-12-4712",4929,"204-32-7738",,,"01-01-1990","18-07-1955",,,,,,,,,,
"03-02-2002","31-12-4712",4911,"214-82-2020",,,"01-01-1990","21-10-1966",,,,,,,,,,
"03-02-2002","31-12-4712",4916,"220-03-9393",,,"01-01-1990","14-03-1954",,,,,,,,,,
"03-02-2002","31-12-4712",4912,"220-87-9281",,,"01-01-1990","24-11-1962",,,,,,,,,,
"03-02-2002","31-12-4712",4926,"222-09-2927",,,"01-01-1990","09-05-1971",,,,,,,,,,
"03-02-2002","31-12-4712",4924,"222-22-2222",,,"01-01-1990","22-02-1960",,,,,,,,,,
"03-02-2002","31-12-4712",4920,"223-87-8384",,,"01-01-1990","12-12-1965",,,,,,,,,,
"03-02-2002","31-12-4712",4915,"231-01-1111",,,"01-01-1990","04-05-1960",,,,,,,,,,
"03-02-2002","31-12-4712",5017,"232-03-8811",,,"01-01-1999","15-03-1970",,,,,,,,,,
"03-02-2002","31-12-4712",4918,"234-02-9898",,,"01-01-1990","29-09-1968",,,,,,,,,,
"03-02-2000","31-12-4712",10895,"1073",,,"02-08-1997","28-02-1949",,,,,,,,,,
"03-02-2000","31-12-4712",11056,"1177",,,"02-08-1997","28-02-1949",,,,,,,,,,
"03-02-1999","31-12-4712",10062,"1041",,,"03-02-1999","12-06-1961",,,,,,,,,,
"03-02-1998","31-12-4712",6506,"579",,,"01-01-1998","10-06-1950",,,,,,,,,,
"03-02-1994","31-12-4712",14,"13",,,"03-02-1994","23-05-1960",,,,,,,,,,
"03-01-2008","31-12-4712",29266,"1945",,,"11-02-2001","10-08-1960",,,,,,,,,,
"03-01-2005","31-12-4712",23163,"1810",,,"11-02-1996","10-08-1960",,,,,,,,,,
"03-01-2005","31-12-4712",26894,"1853",,,"03-01-2005","12-12-1959",,,,,,,,,,
"03-01-2004","31-12-4712",12271,"84",,,"05-01-1998","05-04-1974",,,,,,,,,,
"03-01-2003","31-12-4712",12276,"89",,,"05-01-1998","16-02-1966",,,,,,,,,,
"03-01-2002","31-12-4712",4997,"447",,,"18-09-2001","18-07-1970",,,,,,,,,,
"03-01-2002","31-12-4712",4999,"448",,,"22-02-1998","11-12-1955",,,,,,,,,,
"03-01-2001","31-12-4712",13661,"62",,,"03-01-2001","12-01-1946",,"US","Colorado","Denver",,,,,,
"03-01-1996","31-12-4712",205,"106",,,"03-01-1996","05-09-1970",,,,,,,,,,
"03-01-1996","31-12-4712",206,"107",,,"03-01-1996","12-05-1966",,,,,,,,,,
"03-01-1992","31-12-4712",6428,"566",,,"03-01-1992","07-02-1962",,,,,,,,,,
"02-12-2011","31-12-4712",29402,"2081",,,"23-06-2008","22-10-1955",,,,,,,,,,
"02-12-2010","31-12-4712",28817,"403",,,"11-09-2004","04-04-1962",,,,,,,,,,
"02-12-2010","31-12-4712",29404,"2083",,,"11-07-2008","10-08-1974",,,,,,,,,,
"02-12-2008","31-12-4712",28103,"284",,,"11-09-2002","04-04-1962",,,,,,,,,,
"02-12-2008","31-12-4712",28194,"330",,,"11-09-2002","04-04-1962",,,,,,,,,,
"02-12-2007","31-12-4712",28890,"375",,,"11-09-2001","04-04-1962",,,,,,,,,,
"02-12-2007","31-12-4712",13750,"1362",,,"23-06-2006","22-10-1955",,,,,,,,,,
"02-12-2007","31-12-4712",13788,"1400",,,"09-02-2006","22-10-1955",,,,,,,,,,
"02-12-2005","31-12-4712",15948,"225",,,"11-09-1999","04-04-1962",,,,,,,,,,
"02-12-2005","31-12-4712",23405,"183",,,"11-09-1999","04-04-1962",,,,,,,,,,
"02-12-2004","31-12-4712",10998,"1131",,,"17-01-2003","10-08-1960",,,,,,,,,,
"02-12-2002","31-12-4712",11810,"1252",,,"01-08-2000","28-12-1942",,,,,,,,,,
"02-12-2000","31-12-4712",12705,"147",,,"15-07-1999","10-01-1950",,,,,,,,,,
"02-12-2000","31-12-4712",4126,"49","O+",,"01-12-2000","21-04-1954",,"RU","Siberia","Vladivostok",,,,,,
"02-12-2000","31-12-4712",12706,"148",,,"15-07-1999","17-02-1952",,,,,,,,,,
"02-11-2009","31-12-4712",29366,"2045",,,"11-02-2005","12-12-1966",,,,,,,,,,
"02-11-2006","31-12-4712",13808,"1420",,,"11-02-2006","12-12-1966",,,,,,,,,,
"02-11-2005","31-12-4712",11014,"1147",,,"01-07-1999","10-08-1960",,,,,,,,,,
"02-11-2001","31-12-4712",10940,"1118",,,"02-01-2001","10-09-1959",,,,,,,,,,
"02-11-2000","31-12-4712",3205,"294",,,"01-10-1999","16-12-1955",,,,,,,,,,
"02-11-2000","31-12-4712",12698,"140",,,"10-06-1999","18-09-1955",,,,,,,,,,
"02-10-2009","31-12-4712",28801,"387",,,"17-10-2002","19-06-1951",,,,,,,,,,
"02-10-2007","31-12-4712",28087,"268",,,"17-10-2002","19-06-1981",,,,,,,,,,
"02-10-2007","31-12-4712",28178,"314",,,"17-10-2000","19-06-1951",,,,,,,,,,
"02-10-2006","31-12-4712",28854,"440",,,"02-10-2006","10-08-1960",,,,,,,,,,
"02-10-2006","31-12-4712",28165,"346",,,"17-10-2002","19-06-1981",,,,,,,,,,
"02-10-2006","31-12-4712",28849,"435",,,"02-10-2006","10-08-1960",,,,,,,,,,
"02-10-2006","31-12-4712",28796,"1905",,,"02-10-2006","07-01-1977",,,,,,,,,,
"02-10-2006","31-12-4712",28874,"359",,,"17-10-2001","19-06-1981",,,,,,,,,,
"02-10-2006","31-12-4712",28795,"1904",,,"02-10-2006","15-11-1973",,,,,,,,,,
"02-10-2005","31-12-4712",9042,"958",,,"05-01-2001","03-06-1967",,,,,,,,,,
"02-10-2005","31-12-4712",9054,"970",,,"02-01-2002","19-07-1965",,,,,,,,,,
"02-10-2005","31-12-4712",28952,"437",,,"17-10-2001","19-06-1981",,,,,,,,,,
"02-10-2005","31-12-4712",9077,"993",,,"13-04-2004","19-01-1956",,,,,,,,,,
"02-10-2005","31-12-4712",9076,"992",,,"14-01-2004","09-12-1975",,,,,,,,,,
"02-10-2004","31-12-4712",28140,"321",,,"02-10-2004","10-08-1960",,,,,,,,,,
"02-10-2004","31-12-4712",28135,"316",,,"02-10-2004","10-08-1960",,,,,,,,,,
"02-10-2004","31-12-4712",15932,"209",,,"17-10-1997","19-06-1951",,,,,,,,,,
"02-10-2004","31-12-4712",28231,"367",,,"02-10-2004","10-08-1960",,,,,,,,,,
"02-10-2004","31-12-4712",23389,"167",,,"17-10-1999","19-06-1981",,,,,,,,,,
"02-10-2004","31-12-4712",9044,"960",,,"21-02-2001","30-11-1974",,,,,,,,,,
"02-10-2004","31-12-4712",9070,"986",,,"05-04-2003","29-02-1960",,,,,,,,,,
"02-10-2004","31-12-4712",9067,"983",,,"08-01-2003","08-08-1967",,,,,,,,,,
"02-10-2004","31-12-4712",9066,"982",,,"07-01-2003","08-05-1959",,,,,,,,,,
"02-10-2004","31-12-4712",28226,"362",,,"02-10-2004","10-08-1960",,,,,,,,,,
"02-10-2003","31-12-4712",9061,"977",,,"12-06-2001","15-04-1970",,,,,,,,,,
"02-10-2003","31-12-4712",23467,"245",,,"17-10-1999","19-06-1981",,,,,,,,,,
"02-10-2003","31-12-4712",28927,"412",,,"02-10-2003","10-08-1960",,,,,,,,,,
"02-10-2003","31-12-4712",28922,"407",,,"02-10-2003","10-08-1960",,,,,,,,,,
"02-10-2003","31-12-4712",9062,"978",,,"12-06-2001","22-08-1975",,,,,,,,,,
"02-10-2003","31-12-4712",9045,"961",,,"21-01-1997","12-10-1969",,,,,,,,,,
"02-10-2002","31-12-4712",7415,"869",,,"01-02-1997","05-04-1973",,,,,,,,,,
"02-10-2002","31-12-4712",7952,"112-34-2128",,,"01-02-2001","24-10-1962",,,,,,,,,,
"02-10-2002","31-12-4712",7425,"879",,,"01-01-2000","17-12-1959",,,,,,,,,,
"02-10-2002","31-12-4712",7431,"885",,,"01-07-2002","31-07-1968",,,,,,,,,,
"02-10-2002","31-12-4712",7916,"211-09-2822",,,"01-01-1995","01-01-1970",,,,,,,,,,
"02-10-2002","31-12-4712",7429,"883",,,"15-03-2002","24-12-1962",,,,,,,,,,
"02-10-2001","31-12-4712",15980,"257",,,"02-10-2001","10-08-1960",,,,,,,,,,
"02-10-2001","31-12-4712",15985,"262",,,"02-10-2001","10-08-1960",,,,,,,,,,
"02-10-2001","31-12-4712",23437,"215",,,"02-10-2001","10-08-1960",,,,,,,,,,
"02-10-2001","31-12-4712",4125,"386",,,"02-01-1999","09-03-1970",,,,,,,,,,
"02-10-2001","31-12-4712",3225,"302",,,"01-08-2000","03-12-1934",,,,,,,,,,
"02-10-2001","31-12-4712",3224,"301",,,"01-08-2000","22-03-1944",,,,,,,,,,
"02-10-2001","31-12-4712",23442,"220",,,"02-10-2001","10-08-1960",,,,,,,,,,
"02-09-2010","31-12-4712",29395,"2074",,,"29-01-2009","22-10-1965",,,,,,,,,,
"02-09-2010","31-12-4712",28813,"399",,,"20-11-2004","19-06-1951",,,,,,,,,,
"02-09-2010","31-12-4712",29320,"1999",,,"18-10-2008","10-08-1975",,,,,,,,,,
"02-09-2008","31-12-4712",28099,"280",,,"20-11-2002","19-06-1981",,,,,,,,,,
"02-09-2008","31-12-4712",28190,"326",,,"20-11-2002","19-06-1951",,,,,,,,,,
"02-09-2007","31-12-4712",13837,"1449",,,"29-01-2006","22-10-1955",,,,,,,,,,
"02-09-2007","31-12-4712",13734,"1346",,,"18-10-2006","10-08-1960",,,,,,,,,,
"02-09-2007","31-12-4712",28886,"371",,,"20-11-2001","19-06-1981",,,,,,,,,,
"02-09-2006","31-12-4712",28856,"442",,,"02-09-2006","10-08-1960",,,,,,,,,,
"02-09-2006","31-12-4712",28852,"438",,,"02-09-2006","10-08-1960",,,,,,,,,,
"02-09-2006","31-12-4712",28847,"433",,,"02-09-2006","10-08-1960",,,,,,,,,,
"02-09-2006","31-12-4712",28851,"437",,,"02-09-2006","10-08-1960",,,,,,,,,,
"02-09-2006","31-12-4712",11007,"1140",,,"11-08-2004","04-04-1962",,,,,,,,,,
"02-09-2005","31-12-4712",15944,"221",,,"20-11-1999","19-06-1951",,,,,,,,,,
"02-09-2005","31-12-4712",23401,"179",,,"20-11-1999","19-06-1981",,,,,,,,,,
"02-09-2004","31-12-4712",28228,"364",,,"02-09-2004","10-08-1960",,,,,,,,,,
"02-09-2004","31-12-4712",28233,"369",,,"02-09-2004","10-08-1960",,,,,,,,,,
"02-09-2004","31-12-4712",28137,"318",,,"02-09-2004","10-08-1960",,,,,,,,,,
"02-09-2004","31-12-4712",28133,"314",,,"02-09-2004","10-08-1960",,,,,,,,,,
"02-09-2004","31-12-4712",28224,"360",,,"02-09-2004","10-08-1960",,,,,,,,,,
"02-09-2004","31-12-4712",12039,"1267",,,"14-02-2003","16-08-1980",,,,,,,,,,
"02-09-2004","31-12-4712",28229,"365",,,"02-09-2004","10-08-1960",,,,,,,,,,
"02-09-2003","31-12-4712",28920,"405",,,"02-09-2003","10-08-1960",,,,,,,,,,
"02-09-2003","31-12-4712",28924,"409",,,"02-09-2003","10-08-1960",,,,,,,,,,
"02-09-2001","31-12-4712",7418,"872",,,"01-04-1997","11-11-1971",,,,,,,,,,
"02-09-2001","31-12-4712",15978,"255",,,"02-09-2001","10-08-1960",,,,,,,,,,
"02-09-2001","31-12-4712",15982,"259",,,"02-09-2001","10-08-1960",,,,,,,,,,
"02-09-2001","31-12-4712",15983,"260",,,"02-09-2001","10-08-1960",,,,,,,,,,
"02-09-2001","31-12-4712",15987,"264",,,"02-09-2001","10-08-1960",,,,,,,,,,
"02-09-2001","31-12-4712",23435,"213",,,"02-09-2001","10-08-1960",,,,,,,,,,
"02-09-2001","31-12-4712",23439,"217",,,"02-09-2001","10-08-1960",,,,,,,,,,
"02-09-2000","31-12-4712",13841,"1453",,,"02-09-2000","10-08-1960",,,,,,,,,,
"02-08-2010","31-12-4712",29335,"2014",,,"18-10-2009","06-08-1960",,,,,,,,,,
"02-08-2010","31-12-4712",28869,"455",,,"02-08-2010","19-06-1951",,,,,,,,,,
"02-08-2008","31-12-4712",28246,"382",,,"02-08-2008","19-06-1951",,,,,,,,,,
"02-08-2008","31-12-4712",28155,"336",,,"02-08-2008","19-06-1981",,,,,,,,,,
"02-08-2007","31-12-4712",13857,"1469",,,"18-10-2006","10-08-1960",,,,,,,,,,
"02-08-2007","31-12-4712",28799,"1908",,,"02-08-2007","11-03-1978",,,,,,,,,,
"02-08-2007","31-12-4712",28942,"427",,,"02-08-2007","19-06-1981",,,,,,,,,,
"02-08-2006","31-12-4712",14091,"148",,,"08-07-2003","28-02-1949",,,,,,,,,,
"02-08-2006","31-12-4712",13754,"1366",,,"02-08-2006","10-09-1959",,,,,,,,,,
"02-08-2005","31-12-4712",16000,"277",,,"02-08-2005","19-06-1951",,,,,,,,,,
"02-08-2005","31-12-4712",14118,"175",,,"20-02-2003","10-08-1960",,,,,,,,,,
"02-08-2005","31-12-4712",23457,"235",,,"02-08-2005","19-06-1981",,,,,,,,,,
"02-08-2004","31-12-4712",26892,"1851",,,"02-08-2004","03-02-1964",,,,,,,,,,
"02-08-2003","31-12-4712",14089,"146",,,"08-07-2003","10-09-1959",,,,,,,,,,
"02-08-1999","31-12-4712",1480,"197",,,"02-08-1999","01-01-1968",,,,,,,,,,
"02-08-1999","31-12-4712",1479,"196",,,"02-08-1999","01-01-1968",,,,,,,,,,
"02-08-1998","31-12-4712",1518,"210",,,"02-08-1998","02-05-1970",,,,,,,,,,
"02-08-1997","31-12-4712",1516,"209",,,"02-08-1997","01-12-1968",,,,,,,,,,
"02-07-2008","31-12-4712",28139,"320",,,"23-05-2004","12-12-1966",,,,,,,,,,
"02-07-2007","31-12-4712",28926,"411",,,"23-05-2003","12-12-1966",,,,,,,,,,
"02-07-2006","31-12-4712",10939,"1117",,,"01-03-2003","12-12-1966",,,,,,,,,,
"02-07-2005","31-12-4712",9040,"956",,,"05-01-2000","15-04-1970",,,,,,,,,,
"02-07-2005","31-12-4712",9078,"994",,,"02-04-2004","27-01-1963",,,,,,,,,,
"02-07-2005","31-12-4712",23441,"219",,,"23-05-2001","12-12-1966",,,,,,,,,,
"02-07-2005","31-12-4712",9073,"989",,,"02-01-2004","07-07-1967",,,,,,,,,,
"02-07-2005","31-12-4712",9074,"990",,,"06-01-2004","17-06-1974",,,,,,,,,,
"02-07-2005","31-12-4712",9075,"991",,,"03-01-2004","19-06-1968",,,,,,,,,,
"02-07-2004","31-12-4712",9065,"981",,,"04-01-2003","12-01-1956",,,,,,,,,,
"02-07-2004","31-12-4712",9038,"954",,,"05-01-1999","23-11-1959",,,,,,,,,,
"02-07-2004","31-12-4712",9052,"968",,,"02-01-1999","22-08-1975",,,,,,,,,,
"02-07-2004","31-12-4712",9071,"987",,,"10-11-2003","27-04-1962",,,,,,,,,,
"02-07-2003","31-12-4712",15445,"195",,,"02-07-2003","15-07-1960",,,,,,,,,,
"02-07-2003","31-12-4712",15446,"196",,,"02-07-2003","10-09-1969",,,,,,,,,,
"02-07-2003","31-12-4712",9060,"976",,,"02-12-2002","20-12-1973",,,,,,,,,,
"02-07-2003","31-12-4712",9047,"963",,,"19-12-1997","07-05-1971",,,,,,,,,,
"02-07-2003","31-12-4712",15447,"197",,,"02-07-2003","12-01-1969",,,,,,,,,,
"02-07-2003","31-12-4712",9039,"955",,,"05-01-2000","20-12-1973",,,,,,,,,,
"02-07-2002","31-12-4712",7012,"847",,,"01-01-2000","23-08-1966",,,,,,,,,,
"02-07-2002","31-12-4712",7912,"232-88-2378",,,"01-01-2001","12-02-1965",,,,,,,,,,
"02-07-2002","31-12-4712",7913,"202-02-1100",,,"01-01-2001","09-04-1966",,,,,,,,,,
"02-07-2002","31-12-4712",7422,"876",,,"01-01-2000","14-03-1954",,,,,,,,,,
"02-07-2001","31-12-4712",4122,"383",,,"01-02-2001","27-02-1962",,,,,,,,,,
"02-07-1999","31-12-4712",3393,"312",,,"02-07-1999","09-09-1968",,,,,,,,,,
"02-06-2009","31-12-4712",29282,"1961",,,"16-01-2001","10-08-1960",,,,,,,,,,
"02-06-2006","31-12-4712",23179,"1826",,,"16-01-1996","10-08-1960",,,,,,,,,,
"02-05-2011","31-12-4712",29574,"331",,,"11-02-2009","19-07-1965",,,,,,,,,,
"02-05-2011","31-12-4712",29135,"1925",,,"11-02-2009","19-07-1965",,,,,,,,,,
"02-05-2010","31-12-4712",29550,"315",,,"11-02-2008","19-07-1965",,,,,,,,,,
"02-05-2010","31-12-4712",29111,"1909",,,"11-02-2008","19-07-1965",,,,,,,,,,
"02-05-2009","31-12-4712",22916,"1711",,,"11-02-2007","03-02-1970",,,,,,,,,,
"02-05-2008","31-12-4712",22892,"1695",,,"11-02-2006","03-02-1970",,,,,,,,,,
"02-05-2008","31-12-4712",28159,"340",,,"30-06-2002","18-05-1979",,,,,,,,,,
"02-05-2007","31-12-4712",28946,"431",,,"30-06-2001","18-05-1979",,,,,,,,,,
"02-05-2005","31-12-4712",23461,"239",,,"30-06-1999","18-05-1979",,,,,,,,,,
"02-05-1993","31-12-4712",15,"14",,,"02-05-1993","14-09-1968",,,,,,,,,,
"02-04-2008","31-12-4712",29296,"1975",,,"20-11-2002","12-12-1966",,,,,,,,,,
"02-04-2005","31-12-4712",9041,"957",,,"05-01-2000","22-08-1975",,,,,,,,,,
"02-04-2005","31-12-4712",9069,"985",,,"14-01-2003","05-11-1951",,,,,,,,,,
"02-04-2005","31-12-4712",9072,"988",,,"10-04-2003","12-07-1968",,,,,,,,,,
"02-04-2005","31-12-4712",9055,"971",,,"20-06-1998","12-10-1969",,,,,,,,,,
"02-04-2004","31-12-4712",9037,"953",,,"11-10-1999","02-09-1965",,,,,,,,,,
"02-04-2004","31-12-4712",9051,"967",,,"19-12-1999","15-04-1970",,,,,,,,,,
"02-04-2004","31-12-4712",9046,"962",,,"30-06-1997","03-02-1970",,,,,,,,,,
"02-04-2003","31-12-4712",13710,"1322",,,"20-11-2000","12-12-1966",,,,,,,,,,
"02-04-2003","31-12-4712",7956,"102-22-3570",,,"01-02-2000","09-06-1970",,,,,,,,,,
"02-04-2003","31-12-4712",7955,"329-97-0292",,,"01-02-2000","29-04-1963",,,,,,,,,,
"02-04-2003","31-12-4712",9059,"975",,,"12-06-2002","23-11-1959",,,,,,,,,,
"02-04-2003","31-12-4712",9058,"974",,,"12-06-2002","02-09-1965",,,,,,,,,,
"02-04-2003","31-12-4712",9050,"966",,,"30-06-1998","20-12-1973",,,,,,,,,,
"02-04-2003","31-12-4712",9048,"964",,,"02-01-1997","02-09-1965",,,,,,,,,,
"02-04-2003","31-12-4712",9035,"951",,,"11-10-1997","03-02-1970",,,,,,,,,,
"02-04-2002","31-12-4712",7013,"848",,,"01-07-1996","22-03-1966",,,,,,,,,,
"02-04-2002","31-12-4712",7414,"868",,,"01-01-1997","03-01-1967",,,,,,,,,,
"02-04-2001","31-12-4712",10934,"1112",,,"29-01-2001","22-10-1955",,,,,,,,,,
"02-04-2001","31-12-4712",4116,"377",,,"31-01-1990","19-11-1955",,,,,,,,,,
"02-04-2000","31-12-4712",10596,"1052",,,"02-04-2000","01-01-1960",,,,,,,,,,
"02-03-2009","31-12-4712",28138,"319",,,"02-09-2004","10-08-1960",,,,,,,,,,
"02-03-2008","31-12-4712",28925,"410",,,"02-09-2003","10-08-1960",,,,,,,,,,
"02-03-2008","31-12-4712",29300,"1979",,,"12-12-2002","10-09-1968",,,,,,,,,,
"02-03-2006","31-12-4712",23440,"218",,,"02-09-2001","10-08-1960",,,,,,,,,,
"02-03-2004","31-12-4712",13714,"1326",,,"12-12-2002","10-09-1959",,,,,,,,,,
"02-02-2009","31-12-4712",29273,"1952",,,"02-10-2003","28-02-1949",,,,,,,,,,
"02-02-2009","31-12-4712",28142,"323",,,"02-02-2009","10-08-1960",,,,,,,,,,
"02-02-2008","31-12-4712",28929,"414",,,"02-02-2008","10-08-1960",,,,,,,,,,
"02-02-2006","31-12-4712",23170,"1817",,,"02-10-2000","28-02-1949",,,,,,,,,,
"02-02-2006","31-12-4712",23444,"222",,,"02-02-2006","10-08-1960",,,,,,,,,,
"02-02-2001","31-12-4712",13506,"1294",,,"02-02-2001","27-08-1978",,,,,,,,,,
"02-02-2001","31-12-4712",5018,"237-33-1234",,,"01-01-1999","01-01-1972",,,,,,,,,,
"02-02-2001","31-12-4712",13505,"1293",,,"02-02-2001","04-06-1969",,,,,,,,,,
"02-02-1999","31-12-4712",3045,"277",,,"22-01-1999","11-06-1966",,,,,,,,,,
"02-02-1999","31-12-4712",3046,"278",,,"22-01-1999","23-01-1981",,,,,,,,,,
"02-02-1999","31-12-4712",3047,"279",,,"22-01-1999","02-03-1941",,,,,,,,,,
"02-02-1998","31-12-4712",1338,"187",,,"02-02-1998","10-10-1962",,,,,,,,,,
"02-01-2009","31-12-4712",30221,"2099",,,"07-06-2003","11-02-1969",,,,,,,,,,
"02-01-2008","31-12-4712",30201,"2098",,,"07-09-2000","19-06-1958",,,,,,,,,,
"02-01-2008","31-12-4712",23307,"214",,,"09-12-2004","11-01-1978",,,,,,,,,,
"02-01-2007","31-12-4712",21609,"1585",,,"30-05-1995","29-12-1950",,"US","California","San Diego",,,,,,
"02-01-2007","31-12-4712",23306,"213",,,"09-12-2001","01-07-1952",,,,,,,,,,
"02-01-2006","31-12-4712",23305,"212",,,"09-08-2001","20-12-1964",,,,,,,,,,
"02-01-2006","31-12-4712",21608,"1584",,,"08-03-1999","12-03-1960",,,,,,,,,,
"02-01-2005","31-12-4712",14160,"1514",,,"30-01-2001","05-07-1966",,,,,,,,,,
"02-01-2005","31-12-4712",9043,"959",,,"21-02-2001","19-07-1965",,,,,,,,,,
"02-01-2005","31-12-4712",23304,"211",,,"19-05-2002","14-07-1970",,,,,,,,,,
"02-01-2005","31-12-4712",9068,"984",,,"04-01-2003","14-01-1967",,,,,,,,,,
"02-01-2005","31-12-4712",9053,"969",,,"30-06-1999","03-06-1967",,,,,,,,,,
"02-01-2004","31-12-4712",14126,"1499",,,"14-05-2001","20-01-1966",,,,,,,,,,
"02-01-2004","31-12-4712",10937,"1115",,,"01-01-2002","10-08-1960",,,,,,,,,,
"02-01-2004","31-12-4712",23303,"210",,,"19-05-2002","13-06-1965",,,,,,,,,,
"02-01-2004","31-12-4712",9063,"979",,,"12-06-2001","03-06-1967",,,,,,,,,,
"02-01-2004","31-12-4712",9036,"952",,,"11-10-1997","07-05-1971",,,,,,,,,,
"02-01-2004","31-12-4712",9064,"980",,,"12-06-2001","19-07-1965",,,,,,,,,,
"02-01-2003","31-12-4712",9057,"973",,,"12-06-2002","07-05-1971",,,,,,,,,,
"02-01-2003","31-12-4712",7953,"323-98-3932",,,"01-02-2000","22-10-1965",,,,,,,,,,
"02-01-2003","31-12-4712",7958,"303-20-2020",,,"01-02-2000","10-07-1979",,,,,,,,,,
"02-01-2003","31-12-4712",7957,"292-35-5329",,,"01-02-2000","15-03-1960",,,,,,,,,,
"02-01-2003","31-12-4712",7954,"302-28-9268",,,"01-02-2000","19-05-1968",,,,,,,,,,
"02-01-2003","31-12-4712",9056,"972",,,"01-01-2002","03-02-1970",,,,,,,,,,
"02-01-2003","31-12-4712",9049,"965",,,"21-01-1998","23-11-1959",,,,,,,,,,
"02-01-2003","31-12-4712",9034,"950",,,"11-10-1997","12-10-1969",,,,,,,,,,
"02-01-2002","31-12-4712",6204,"547",,,"02-01-2002","14-05-1960",,,,,,,,,,
"02-01-2002","31-12-4712",6497,"574",,,"02-01-2002","09-07-1974",,,,,,,,,,
"02-01-2002","31-12-4712",6492,"571",,,"02-01-2002","22-11-1974",,,,,,,,,,
"02-01-2002","31-12-4712",6493,"572",,,"02-01-2002","31-10-1966",,,,,,,,,,
"02-01-2002","31-12-4712",3166,"286",,,"01-01-2000","10-08-1968",,,,,,,,,,
